"protein_group","abundance_12500amol_1","abundance_12500amol_2","abundance_12500amol_3","abundance_125amol_1","abundance_125amol_2","abundance_125amol_3","abundance_25000amol_1","abundance_25000amol_2","abundance_25000amol_3","abundance_2500amol_1","abundance_2500amol_2","abundance_2500amol_3","abundance_250amol_1","abundance_250amol_2","abundance_250amol_3","abundance_50000amol_1","abundance_50000amol_2","abundance_50000amol_3","abundance_5000amol_1","abundance_5000amol_2","abundance_5000amol_3","abundance_500amol_1","abundance_500amol_2","abundance_500amol_3","abundance_50amol_1","abundance_50amol_2","abundance_50amol_3","number_of_peptides_12500amol_1","number_of_peptides_12500amol_2","number_of_peptides_12500amol_3","number_of_peptides_125amol_1","number_of_peptides_125amol_2","number_of_peptides_125amol_3","number_of_peptides_25000amol_1","number_of_peptides_25000amol_2","number_of_peptides_25000amol_3","number_of_peptides_2500amol_1","number_of_peptides_2500amol_2","number_of_peptides_2500amol_3","number_of_peptides_250amol_1","number_of_peptides_250amol_2","number_of_peptides_250amol_3","number_of_peptides_50000amol_1","number_of_peptides_50000amol_2","number_of_peptides_50000amol_3","number_of_peptides_5000amol_1","number_of_peptides_5000amol_2","number_of_peptides_5000amol_3","number_of_peptides_500amol_1","number_of_peptides_500amol_2","number_of_peptides_500amol_3","number_of_peptides_50amol_1","number_of_peptides_50amol_2","number_of_peptides_50amol_3"
"sp|P16140|VATB_YEAST",-17.2512157642,-17.2899543204,-17.3730256039,-17.4026441826,-17.3222498501,-17.1722047093,-17.15476775,-16.9427068484,-17.1911964894,-17.2345783031,-17.4326923992,-17.4720715679,-17.0704278806,-17.1782450782,-17.4150205811,-16.8833096174,-17.372749235,-17.3936566852,-17.2379387333,-17.1622904377,-17.3553745268,-17.7086655017,-17.3225595172,-17.2899234664,-17.3272680909,-17.3338052221,-17.2101811817,50,47,51,44,50,55,51,59,53,51,45,45,57,57,48,65,45,49,52,53,47,42,52,56,45,45,46
"sp|P16387|ODPA_YEAST",-21.8969708561,-21.8224657388,-21.3069601757,-20.3970711598,-20.9109238887,-20.4798878506,-22.7559491432,-22.7570123189,-21.735818898,-20.6907846213,-21.8659515587,-22.7433784692,-21.3216291812,-20.6141562139,-21.8418186517,-22.6897690624,-22.731838102,-21.1647469627,-20.9588256086,-21.1841591947,-21.3003751525,-21.6074581092,-22.0968340841,-21.7991228683,-20.8158495053,-20.7501150434,-20.8048655685,2,2,3,6,4,5,2,1,2,3,2,1,3,5,2,1,1,3,3,3,3,2,2,2,4,4,4
"sp|P16451|ODPX_YEAST",-20.3090961465,-19.5479125437,-20.1197244681,-20.9165513663,-21.2067868487,-20.3832856203,-20.0156785357,-19.5855918103,-20.2645642951,-19.5485092094,-19.2822413445,-19.6677062685,-20.3203385373,-20.8865744103,-20.9569772241,-21.696346589,-21.73595143,-20.8214826882,-19.3883215489,-19.535295928,-19.5390908511,-20.2939172177,-20.3197054563,-20.4995993173,-21.8499393574,-20.856729109,-21.9121964365,3,5,4,2,2,3,4,5,4,5,6,5,3,2,2,1,1,2,6,6,5,3,4,3,1,2,1
"sp|P16467|PDC5_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,104,109,114,124,107,105,140,108,127,108,112,125,131,129,116,117,132,101,98,110,120,122,128,136,137,153
"sp|P16474|BIP_YEAST",-19.0611282032,-19.0958654472,-18.7055341974,-18.3931640777,-18.655900858,-19.0932174206,-18.9582260724,-18.260707373,-19.1959346436,-18.4838411688,-18.8400246577,-18.9398222317,-18.59437648,-18.5684309407,-19.0699650495,-19.182528684,-18.9824290046,-19.347360685,-18.8434543643,-18.287990219,-18.8372666799,-18.928354856,-18.5778169822,-18.6272879513,-18.6854033143,-18.4122385303,-18.6199450943,23,26,31,40,29,25,28,41,26,34,26,24,33,33,23,20,24,18,30,38,25,27,31,32,26,32,28
"sp|P16521|EF3A_YEAST",-16.6929985912,-16.8306721772,-16.8567277008,-17.045549245,-16.8385108752,-16.8230451747,-17.1078502107,-16.9301877459,-17.1363296455,-16.7273869243,-16.7043371001,-16.5869410914,-16.516627603,-16.6851210227,-16.770083148,-17.3096795965,-17.3251125925,-17.1864291434,-16.4458817793,-16.6942911629,-16.4388944496,-16.846445619,-16.7642404114,-16.684877714,-16.6237014867,-16.6706644094,-16.7570793472,161,129,141,136,139,151,119,139,122,165,163,165,158,162,154,111,102,111,161,151,162,143,155,176,144,153,147
"sp|P16547|OM45_YEAST",-19.5738450607,-19.0027776513,-19.7354458228,-20.334257089,-19.8256914961,-19.4153020397,-19.9458813094,-20.2132288234,-19.0095684949,-19.1931877217,-19.8890486348,-19.6625813433,-19.5260039031,-20.04768224,-20.0624628889,-20.1470602923,-20.3525146627,-19.6575659057,-19.478335922,-19.7828898606,-19.0589695761,-19.6626978606,-19.8466260904,-19.972129934,-19.3152870417,-19.8650730253,-21.1905864432,11,12,10,8,7,14,8,5,12,13,10,9,10,7,10,6,7,8,9,7,13,11,8,9,11,8,4
"sp|P16550|APA1_YEAST",-19.6951384214,-19.2444485491,-20.9554449193,-21.2114421613,-19.0473975437,-19.728872438,-21.0673052717,-19.318776875,NA,-22.4084257929,-19.4648061709,-21.0197280769,-21.1083795203,-19.6625546703,-20.1047130864,NA,NA,NA,-20.4776449331,-20.4970291955,-19.2745214588,-19.5098463362,NA,-21.0766729633,-19.8760058682,-19.9680427957,-19.1754900821,3,3,1,1,7,3,1,3,NA,1,3,1,1,4,2,NA,NA,NA,2,2,4,3,NA,2,3,2,4
"sp|P16603|NCPR_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9181671984,-23.5229615371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"sp|P16649|TUP1_YEAST",-21.6334310742,-22.6154451519,-22.6501559157,NA,NA,-22.748617907,NA,NA,NA,NA,-21.9585338827,NA,NA,-21.7645920451,NA,NA,NA,NA,-22.6317876751,-23.4716571611,NA,NA,NA,NA,-21.6045773817,-20.379221774,-21.0964503018,3,1,3,1,NA,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,6,4
"sp|P16861|PFKA1_YEAST",-17.7749351435,-17.8005664606,-17.7871612463,-17.4902081363,-17.5345768648,-17.4121072924,-17.8170928485,-17.7182740037,-17.9379678967,-17.9181723682,-17.9796210603,-18.0638349998,-17.8085265941,-17.8199833838,-17.5338532132,-17.7521457542,-17.9081880612,-17.7050543735,-17.9730522964,-17.7554453723,-17.7422742559,-17.6611113151,-17.516695993,-17.7659695657,-17.2356007785,-17.2082856309,-17.4227926999,66,62,62,61,80,83,56,55,49,59,53,59,65,55,80,60,54,55,60,62,68,72,76,67,73,74,74
"sp|P16862|PFKA2_YEAST",-17.7808965853,-17.4920006115,-17.9408594271,-18.0755288641,-18.0603294029,-17.678457133,-18.2408054673,-17.2435296242,-18.0050361924,-17.5652110719,-17.6005485233,-17.6470867364,-17.6415975342,-17.587549508,-18.093777235,-17.7948255436,-17.9295802034,-17.789618216,-17.5203359386,-17.7211419716,-17.5995413808,-17.6925560179,-17.6974355146,-18.0554332276,-17.6178331659,-17.5502766104,-17.5622241297,53,60,52,42,48,52,42,69,45,52,47,53,49,53,40,42,43,47,56,49,53,52,52,47,53,54,52
"sp|P16965|STF2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.4922209489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P17076|RL8A_YEAST",-20.2796709324,-18.8771701929,-20.2671222963,-21.329858249,-18.7052433456,-20.3412972981,-19.6414238011,-19.5685715787,-21.2054370291,-21.170219467,-19.6429818077,-18.3782233168,-20.3317451071,-19.3254958899,-21.2717487391,-21.0828008689,-21.1583379506,-20.2913477654,-18.8264277124,-18.868755339,-20.1878179548,-19.7391094699,-19.022595851,-19.3079591374,-18.6223581114,NA,-20.3670854997,2,6,2,1,6,3,3,3,1,1,4,7,2,5,1,3,7,6,5,5,2,3,5,6,6,31,5
"sp|P17106|CBF1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.2140535467,NA,NA,-22.9241073745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA
"sp|P17214|EST1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.8585752993,NA,NA,NA,NA,-23.088232763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P17255|VATA_YEAST",-17.7759672081,-17.8864397566,-17.7845632869,-17.74013426,-18.0185224691,-17.7565732132,-17.7343219508,-17.7993045305,-17.7024845316,-18.0331146914,-17.4837670864,-17.6003536253,-17.4984067244,-17.849376235,-17.8587358868,-18.1499972271,-18.1421625538,-17.7869116013,-17.6444788498,-17.8602751728,-17.9880846965,-17.5694152836,-17.7479771757,-17.831724752,-17.852674223,-18.1959921852,-17.8617068885,87,90,84,73,72,81,81,86,94,80,97,90,100,80,80,73,89,98,92,87,81,86,86,84,75,58,73
"sp|P17423|KHSE_YEAST",-19.6101242784,-19.3409937705,-19.2499249237,-19.4697605371,-19.4320658188,-19.9836842545,-18.947599198,-19.040485826,-18.6614482602,-19.324570968,-18.9030212377,-19.7515884134,-19.9551164705,-19.1784060939,-19.6689524946,-18.9874515626,-20.0148956286,-19.5311841884,-19.3292389429,-19.23234999,-19.1961492343,-19.0838912166,-19.6511646019,-19.328321344,-19.2577070372,-19.1389494064,-19.18645957,14,11,14,12,14,7,15,11,17,12,15,8,13,13,13,15,12,9,11,14,14,13,10,14,12,13,14
"sp|P17505|MDHM_YEAST",-16.3801333159,-16.3643386784,-16.7683271965,-16.3360649067,-16.1039668773,-16.3918113853,-16.7676066228,-16.1468393234,-15.9474264797,-16.310320064,-16.3917940235,-16.6754814688,-16.3027287588,-16.8347091284,-16.5863353613,-16.710411709,-16.3756615143,-17.0151372464,-16.320920388,-16.6019979378,-16.4366063172,-16.360329015,-16.4946554156,-16.2878762224,-16.4550741211,-16.1826870713,-16.0457181723,47,43,37,44,51,46,38,49,57,49,44,38,48,36,39,33,38,29,40,40,42,43,41,48,42,50,54
"sp|P17536|TPM1_YEAST",-16.4229854519,-16.437777997,-16.3315418103,-16.2564885493,-15.867069369,-16.0549458024,-16.4625143103,-17.1535826126,-16.6249611379,-16.5848851217,-16.7291532296,-16.531716775,-16.2134216006,-15.8266358622,-16.4067588726,-16.5185618106,-16.7645081581,-16.6434135615,-16.4828839462,-16.4898374924,-16.9497195875,-16.0837928381,-16.2994702228,-16.5147711719,-17.4342595796,-17.1439882573,-16.9815646163,29,28,31,26,34,31,28,16,23,23,23,23,30,36,25,29,25,30,26,23,20,31,23,21,15,17,19
"sp|P17555|CAP_YEAST",-19.9784379193,-21.3993373681,-19.6728012817,-19.1517089801,-19.2277013001,-19.6959475333,-20.0854578926,-21.1473082302,-22.7811105346,-19.8455694959,-21.9964762402,-19.6716603545,-20.0032938434,-19.3956467223,-19.223568887,-21.0485169505,-21.4560103619,-20.5040640222,-21.2196580899,-20.7250157696,-21.9148982297,-21.1665060021,-19.8305972205,-20.0107564538,-20.3775217586,-20.8390889048,-19.8256225035,6,2,8,14,14,8,5,4,1,6,2,6,8,11,12,6,7,7,3,3,2,4,7,9,4,7,8
"sp|P17629|HPR1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.0604076142,NA,NA,-22.9974150758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA
"sp|P17649|GABAT_YEAST",-18.8023799694,-19.0035246794,-20.1195000956,-18.1427130849,-18.8708572452,-19.6425690185,-19.6136130308,-19.743797291,-19.633410517,-19.271438709,-19.0401087562,-19.3714273438,-19.0335516228,-19.0102559925,-19.27829562,-19.8476888465,-19.3130492902,-19.4482155239,-18.6194348899,-18.9311172615,-18.3510394158,-19.5893285547,-18.8656279332,-19.3368954686,-19.2001351251,-18.371499942,-18.5799706993,15,16,10,18,12,9,10,12,9,15,12,11,11,11,10,7,9,13,16,16,20,9,13,10,16,15,16
"sp|P17695|GLRX2_YEAST",-18.9713626965,-19.2439129437,-19.0152679233,-20.2906228114,-19.7105222772,-19.3458064316,-18.7344529424,-19.6847439673,-20.3129352512,-20.2524705869,-18.7775573567,-19.7165421549,-19.7737459748,-19.3676947443,-21.3805627423,NA,NA,NA,-18.4162224072,-18.9828766258,-19.3513173144,-19.7140143796,-21.3906180726,-19.3431600151,-21.2732838506,-21.2344018002,-20.1854906395,5,4,5,2,3,4,6,3,2,3,6,3,3,4,2,NA,NA,NA,7,6,6,3,1,4,1,1,2
"sp|P17709|HXKG_YEAST",-18.9613322558,-19.2058035366,-18.5132771331,-18.8944134473,-19.3143003416,-18.7461347429,-18.5324253394,-19.4909355122,-19.0881810522,-19.4482822041,-19.338581273,-18.8667788613,-19.6692720687,-18.6234027092,-19.4454021876,-19.0215674605,-19.0902958228,-18.9319390687,-19.8209774397,-18.8415392898,-18.8162318478,-19.0686816801,-18.2879277773,-18.6501721474,-19.0937911397,-18.8980141173,-19.3399701035,20,17,23,21,17,20,26,14,17,18,11,21,21,22,15,20,22,19,22,15,27,15,26,20,16,18,17
"sp|P17891|CLC1_YEAST",-19.3885303939,-19.7692093021,-19.8494169728,-20.4838832777,-19.8703026937,-19.8863639982,-20.3810815386,-21.3683939753,-20.3846395081,-21.324333612,-21.4476700331,-19.8045142931,-19.8721830073,-20.4643064101,-19.5169870717,-19.3185840572,-19.754732037,-21.3705084724,-20.3361929041,-19.7660349525,-20.377351258,-20.4497469876,-20.4778441797,-19.8690878462,-20.4432837324,-19.1246864306,-20.4095347545,4,3,3,2,3,3,2,1,2,1,2,3,3,2,4,4,3,1,2,3,2,2,2,3,2,5,2
"sp|P17967|PDI_YEAST",-18.1691517984,-18.6475424167,-18.6619146672,-18.5969008687,-18.3330066758,-18.6100303201,-18.525818967,-18.0942689148,-18.5096923557,-18.0597503726,-18.1738523711,-17.8733812825,-18.5007848009,-18.3526157701,-18.3368532186,-18.5692182207,-18.4135053942,-18.8480378242,-17.8845717883,-18.2386021145,-17.8509365357,-18.8023466146,-18.6080689485,-18.9615411279,-18.4911717064,-18.3125137087,-18.4852013106,28,19,18,21,27,22,19,32,21,30,26,28,21,24,31,18,21,16,30,26,33,20,26,18,19,23,20
"sp|P18238|ADT3_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.5121632005,NA,-21.4099673241,7,6,9,8,6,6,5,6,9,6,7,6,5,7,7,7,4,4,6,4,4,7,5,5,7,7,7
"sp|P18239|ADT2_YEAST",-17.8411402706,-17.6814583605,-18.500398918,-17.6629909942,-17.8620679813,-17.7876044063,-17.8480992598,-18.5937503458,-18.642800723,-19.5136247395,-18.5145475366,-18.2257130862,-17.9857904753,-17.8681556101,-18.3109515778,-17.6462989505,-17.5836038351,-18.0747386814,-18.0356311268,-19.1979962966,-17.9967450857,-17.4053710455,-18.3695358639,-18.3533441054,-17.180445251,-17.1932900219,-17.7185425524,25,25,22,32,32,29,25,16,20,13,18,21,22,23,19,29,27,22,21,14,20,29,17,18,31,36,27
"sp|P18411|FUN14_YEAST",-20.6210107291,-19.4356034915,-19.6124395221,-19.0067408187,NA,-20.3315990364,NA,NA,NA,NA,-20.4398644452,NA,-19.3079098959,NA,-18.5062049731,-20.3523261807,-19.580999277,-19.4245925311,-19.3938491978,-19.328561631,-20.4515070976,-18.3911048012,NA,-18.2233427773,-20.5891868119,-19.4152435817,-19.5071702902,5,7,3,8,NA,4,NA,NA,NA,NA,8,NA,5,NA,8,1,4,3,7,4,2,6,NA,6,3,5,3
"sp|P18544|ARGD_YEAST",NA,-22.3839579001,-22.5223937249,-20.5269201458,-22.4843293842,-21.5151108958,-22.4186018019,NA,NA,NA,NA,NA,-21.4864615347,-22.4857428009,-22.4595420652,NA,NA,-20.8208202025,-20.8058489834,-21.4249361608,NA,NA,NA,-22.4792389289,-22.4687936345,NA,NA,NA,1,1,3,1,2,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,3,3,2,NA,NA,NA,1,1,NA,NA
"sp|P18562|UPP_YEAST",-19.0665817716,-19.0594811438,-18.1939676239,-19.1123518748,-19.3266688333,-18.3769711248,-19.2570589374,-19.4529945114,-18.8849689247,-18.8655867956,-19.5621348034,-18.6897111357,-18.8997520123,-18.6443499565,-18.4470456167,-19.2553375041,-19.0381885529,-19.252431123,NA,-19.2199509445,-18.5811209334,-18.5942402282,-19.0647678951,-18.6481380967,-18.4264579639,-19.0723922951,-19.0667781667,10,6,13,7,8,9,5,7,9,8,7,6,7,9,11,9,10,9,NA,8,8,9,9,8,8,7,5
"sp|P18759|SEC18_YEAST",NA,NA,-22.5922051409,NA,NA,-22.726246045,NA,NA,NA,NA,NA,NA,NA,NA,-22.6348638101,-22.3334795685,NA,NA,-22.5021188009,NA,NA,NA,NA,NA,-22.5243206346,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA
"sp|P18898|PGTB1_YEAST",NA,NA,-21.7206048991,-21.5379566903,NA,NA,NA,-21.3913551227,-21.4640357229,-21.5245659025,-21.5899471071,-21.5747310472,-20.0165139252,NA,-20.4938954694,-19.4870952525,-21.3557246717,NA,-21.3493982766,-21.5509407921,-21.5819373005,-21.5273013247,-21.5000263708,-21.4034305198,-19.6751264,-19.9843223948,-20.0355434366,NA,NA,1,2,NA,NA,NA,2,3,1,4,3,4,NA,4,5,4,NA,2,2,2,3,2,1,5,4,6
"sp|P18900|COQ1_YEAST",NA,NA,NA,NA,NA,NA,-23.4456558492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P18961|YPK2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4247603078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9418494737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,NA,12,NA,NA,NA,8,NA,NA,11,NA,NA,12,NA,NA
"sp|P18963|IRA1_YEAST",NA,NA,NA,NA,NA,-23.6679074577,NA,NA,NA,NA,-25.2404715448,NA,-25.2692547112,NA,-23.8565202368,NA,NA,NA,NA,NA,NA,NA,NA,-25.2661790364,NA,-24.8363810614,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,5,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA
"sp|P19073|CDC42_YEAST",NA,NA,NA,-20.8538572601,NA,NA,NA,NA,NA,-20.7545420848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.5190314933,-19.2676686082,-20.2503991349,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3
"sp|P19097|FAS2_YEAST",-18.3323012042,-18.1260068081,-17.9344603187,-17.9265973033,-18.0042114366,-17.7860859578,-18.1334782367,-17.887056528,-18.1545524277,-17.9983738758,-17.8209569842,-18.0742476567,-17.842134356,-17.9182345341,-17.9156203065,-18.1503480035,-17.9940827752,-18.1609808375,-17.8121214083,-17.857069449,-17.9391719995,-18.1396240781,-17.9882817957,-18.0529837358,-17.6820444787,-17.9694507588,-17.6934515617,107,116,131,128,113,124,113,143,121,128,137,129,127,134,132,106,118,111,132,126,123,112,128,125,117,106,128
"sp|P19145|GAP1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.8493596623,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.8924971435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"sp|P19146|ARF2_YEAST",-19.7457100677,-20.1123108997,-20.7375107796,-19.821807647,-19.8051086287,-20.1890848944,-20.682461518,-20.0479343405,-19.3594327145,-20.1422684563,-20.1272353136,-19.74789404,-20.2389465319,-21.696774726,-20.2359813313,-19.6299377924,-21.6820321494,-20.6154715967,-21.5940523423,-20.0675927515,-20.6357771712,-19.726560996,-20.1999036216,-19.7416305667,-18.3442038586,-20.7310677295,NA,4,4,7,13,10,3,3,4,7,4,4,13,16,9,12,4,1,3,3,4,7,9,11,12,5,7,1
"sp|P19211|IF5A2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,0,NA,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA
"sp|P19262|ODO2_YEAST",-19.2046753703,-19.3182112034,-18.675470119,-19.125448557,-18.8659757104,-18.7857165489,-19.0792727228,-19.3391102245,-19.9302645658,-19.3732894172,-18.7502252483,-19.1073627438,-19.037309225,-19.2769757814,-18.9006388464,-19.2981086279,-19.4467733426,-20.1620762317,-19.1068436759,-19.6614472863,-18.8651722253,-19.0760461807,-19.5890885102,-19.1834575832,-18.8634255602,-18.9505188699,-19.2392318972,14,15,16,18,16,18,15,10,9,13,17,14,17,14,18,12,14,9,14,10,15,15,12,13,16,15,14
"sp|P19263|MED14_YEAST",NA,-23.2636136077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P19358|METK2_YEAST",-22.9837581683,-20.0787061007,-19.2045666815,-19.7597409631,-19.6808515737,-20.7480882447,-21.5834441384,-22.6895924773,-22.9425190778,-21.4050509077,-22.9497385841,-19.5867773449,-20.5299018202,-19.3053383955,-20.7107341099,-18.9339643617,-20.5774531807,-19.7358105402,-21.8735091974,-20.9473852756,-20.9897597198,-23.0180484391,-21.0800388245,-21.1315565766,-18.9420212385,-18.8739429318,-18.4937107393,1,10,21,12,18,3,2,12,2,20,2,17,15,18,14,20,23,24,2,21,18,1,3,3,19,18,23
"sp|P19414|ACON_YEAST",-16.8790155543,-16.798106881,-16.577565858,-16.6155552084,-16.9305776788,-16.7399735455,-16.7205171369,-17.1536311515,-16.7491202297,-16.8998994303,-16.5983560068,-16.8770046457,-16.8757742602,-16.8197556422,-16.7633192313,-16.7884873521,-16.7192145859,-16.8273344048,-17.0097885,-16.4832903578,-16.6642026244,-16.9123240624,-16.994560369,-16.8105980296,-16.7436792624,-16.6810809444,-16.7160739183,107,114,110,112,97,107,114,85,109,97,109,100,97,107,101,98,101,102,92,122,108,95,93,107,94,101,99
"sp|P19454|CSK22_YEAST",-21.0826974789,NA,-20.6950701846,-21.8021971183,-21.7652901837,-21.7558831513,-20.2956551338,-21.0819570913,-20.6070952828,-22.5695506952,-21.5887792657,-20.2736431074,-20.156986352,-20.7276824995,-21.6951496515,NA,-20.543446403,-20.0123066096,-21.5559257195,NA,-19.8271221751,-21.6407108665,-21.6416607375,-21.7996351522,-20.7208890306,-20.1341864101,-20.6683619039,2,NA,2,1,2,1,3,3,4,1,5,4,3,2,1,NA,2,4,2,NA,5,2,1,1,2,3,2
"sp|P19524|MYO2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"sp|P19657|PMA2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,28,34,28,27,32,28,32,15,36,25,36,29,39,32,32,37,36,35,1,34,33,34,35,36,46,44
"sp|P19658|EXO70_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.6224050803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"sp|P19812|UBR1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.5569294919,NA,NA,NA,NA,NA,NA,NA,-24.6494974243,-24.5774948989,NA,NA,NA,-23.8401207143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,6,NA,NA,3,NA,NA,NA
"sp|P19881|PNPP_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.9578697977,NA,-22.2917335492,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.9754146865,-22.018317962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
"sp|P19882|HSP60_YEAST",-17.2410991924,-16.9711805436,-17.0929419298,-17.0303764321,-16.8822605684,-17.0544364279,-17.2273545676,-17.0209537961,-16.9975888444,-17.1053846801,-17.3267674472,-17.0640120641,-17.0920034944,-17.0828536089,-17.0385765102,-17.1136682792,-17.4937332627,-17.2040555838,-17.1892349553,-17.1865917996,-17.0200101315,-17.1508428465,-17.0979896991,-17.0644240486,-17.0042958747,-17.0203654509,-16.9706050951,61,62,56,72,75,67,62,64,64,64,56,57,67,65,71,61,45,50,58,56,61,63,61,62,61,56,59
"sp|P20049|TYR1_YEAST",NA,NA,-21.9816711509,NA,-21.1032269345,-23.0419940836,NA,NA,NA,-21.941589025,-22.0555242706,-21.9397942511,-22.0385846322,-22.0791391279,-21.491340953,-21.2438719696,NA,NA,-21.3152607147,-22.9198673403,-21.9834687363,-21.4193381327,-22.036318264,-21.059000468,-22.0840899903,-23.0094731434,-22.0417339262,NA,NA,3,NA,4,1,NA,NA,NA,5,2,3,2,2,3,4,NA,NA,4,2,2,4,3,4,3,1,3
